@relation MobSensDodge

@attribute xArithMean numeric
@attribute yArithMean numeric
@attribute zArithMean numeric
@attribute xHarmMean numeric
@attribute yHarmMean numeric
@attribute zHarmMean numeric
@attribute xKurtosis numeric
@attribute yKurtosis numeric
@attribute zKurtosis numeric
@attribute xVariance numeric
@attribute yVariance numeric
@attribute zVariance numeric
@attribute label {DODGE,NODODGE}

@data
0.432629,2.747286,7.450094,-0.436346,-0.016137,0.115373,1.372448,1.184965,1.241929,6.125064,8.936145,16.968518,NODODGE
0.441963,2.747427,7.474497,-0.10097,-0.01617,0.114755,1.382681,1.18521,1.288882,6.125037,8.935954,16.916006,NODODGE
0.459737,2.792076,7.43689,-0.111057,-0.029005,0.115641,1.491013,1.196768,1.231837,6.051488,8.948519,16.967448,NODODGE
0.467204,2.723357,7.545532,-0.057178,-0.040741,0.112954,1.509427,1.135226,1.268492,6.044921,8.99272,17.158678,NODODGE
0.488234,2.780598,7.534148,-0.059403,-0.029938,0.113039,1.639712,1.249681,1.295002,5.886591,8.871159,17.06604,NODODGE
0.487505,2.783168,7.533015,-0.059201,-0.030075,0.113054,1.641961,1.243679,1.295257,5.884511,8.879193,17.063612,NODODGE
0.471621,2.834085,7.470943,-0.042873,0.000547,0.114826,1.662652,1.322321,1.199026,5.859267,8.816086,17.166168,NODODGE
0.445192,2.81751,7.498532,-0.090907,0.010959,0.114503,1.683942,1.272033,1.173825,5.825351,8.860161,17.270234,NODODGE
0.458143,2.790569,7.502731,-0.044062,0.013788,0.114434,1.701478,1.286017,1.176145,5.823423,8.829516,17.272511,NODODGE
0.467725,2.805161,7.498874,-0.046564,0.010839,0.114482,1.668058,1.306948,1.178415,5.853461,8.816052,17.261168,NODODGE
0.459197,2.848165,7.39694,-0.093627,0.005134,0.1254,1.646442,1.282252,1.009951,5.861021,8.87344,17.571188,NODODGE
0.49203,2.870826,7.427851,-0.081346,0.002691,0.124746,1.715753,1.278967,1.044259,5.839174,8.891295,17.548364,NODODGE
0.502969,2.895683,7.404201,-0.042351,-0.004494,0.125072,1.751332,1.325115,1.051396,5.825163,8.858847,17.491784,NODODGE
0.501405,2.897697,7.403534,-0.041862,-0.004605,0.125081,1.755799,1.321183,1.051657,5.821096,8.86439,17.490099,NODODGE
0.483758,2.923889,7.292273,-0.090274,-0.023506,0.134117,1.743582,1.395063,0.924825,5.815718,8.803546,17.663336,NODODGE
0.502592,2.870908,7.3851,-0.037695,-0.022279,0.149686,1.751616,1.510848,1.149444,5.824616,8.35522,17.027311,NODODGE
0.474152,2.925804,7.453319,-2.945793,-0.004412,0.146644,1.797747,1.637089,1.292916,5.771175,8.268033,16.809149,NODODGE
0.464117,3.043202,7.370965,-2.943434,-0.000777,0.147211,1.836691,0.888075,1.37867,5.737658,7.211832,15.923749,NODODGE
0.495739,2.999259,7.420937,-2.918893,0.005334,0.143628,2.02029,0.900227,1.562937,5.636691,7.172292,15.630736,NODODGE
0.493256,3.003269,7.419486,-2.918036,0.005107,0.143648,2.027625,0.892069,1.56358,5.630609,7.182009,15.626999,NODODGE
0.484116,3.014309,7.442297,-2.912766,0.004624,0.143406,2.045577,0.85922,1.529957,5.613894,7.22234,15.73519,NODODGE
0.470475,3.024853,7.475847,-2.959586,0.004058,0.142547,2.025867,0.836264,1.603392,5.615557,7.250631,15.668168,NODODGE
0.462969,3.002025,7.513333,-2.954884,0.01151,0.141428,1.973922,0.782624,1.704591,5.642616,7.293239,15.561413,NODODGE
0.414307,3.060308,7.483753,-2.95006,0.020341,0.141721,2.1013,0.936844,1.757223,5.292398,7.098295,15.402324,NODODGE
0.428872,2.96895,7.55795,-2.970759,0.023769,0.164375,2.204212,0.469717,2.077757,5.247308,6.382466,14.760427,NODODGE
0.432916,2.98422,7.589706,-2.977262,0.017494,0.164119,2.204452,0.52584,1.988911,5.25044,6.34422,14.996986,NODODGE
0.421181,3.032562,7.539956,-3.014936,0.010345,0.204349,2.157569,0.539018,1.747234,5.264859,6.397137,15.483441,NODODGE
0.448858,3.023556,7.532598,-2.963411,0.016663,0.204401,2.355192,0.515425,1.768624,5.1749,6.475438,15.418433,NODODGE
0.460408,3.002164,7.562827,-2.976059,0.017969,0.203261,2.444495,0.540418,1.880268,5.138239,6.42474,15.285168,NODODGE
0.454548,2.993227,7.631835,-2.964878,0.02632,0.202544,2.442768,0.49846,1.779023,5.134409,6.45852,15.676473,NODODGE
0.436144,3.064243,7.553163,-2.986728,-0.001307,0.219422,2.383162,0.525983,1.504033,5.148477,6.582948,16.170017,NODODGE
0.425655,3.029116,7.51203,-3.075276,-0.012849,0.220059,2.364561,0.379509,1.494801,5.149222,6.784745,16.106632,NODODGE
0.440432,3.000069,7.492401,-3.04801,-0.011641,0.220537,2.419328,0.437569,1.45249,5.134418,6.66145,16.147121,NODODGE
0.438013,2.977258,7.508165,-3.044206,-0.03016,0.220302,2.403059,0.333647,1.455757,5.140506,6.787067,16.170154,NODODGE
0.410176,2.966929,7.401194,-3.06119,-0.029397,0.214293,2.371583,0.337436,1.189736,5.133642,6.77156,17.070827,NODODGE
0.437292,2.998882,7.37888,-3.081204,-0.031381,0.21462,2.615081,0.303071,1.189081,5.012543,6.857823,17.028173,NODODGE
0.421143,2.981012,7.387143,-3.060846,-0.029726,0.214518,2.643437,0.297877,1.183976,4.987328,6.842846,17.055151,NODODGE
0.390149,2.981268,7.413139,-3.074362,-0.02974,0.21425,2.583623,0.297544,1.150288,4.992107,6.843508,17.188547,NODODGE
0.371255,2.948241,7.420729,-3.040291,-0.02049,0.214157,2.621675,0.23743,1.146023,4.960725,6.873881,17.212814,NODODGE
0.348894,2.920457,7.424561,-3.08336,-0.016555,0.214106,2.636086,0.21314,1.144792,4.938373,6.870289,17.22302,NODODGE
0.304871,2.949663,7.411319,-3.054173,0.384549,0.21424,2.865756,0.311455,1.162409,4.743271,6.781792,17.154823,NODODGE
0.348095,2.892875,7.475796,-3.139361,0.399453,0.213192,3.287891,0.291745,1.169256,4.516057,6.721638,17.289574,NODODGE
0.306188,2.89338,7.551024,-3.162437,0.398236,0.210944,3.456983,0.294003,1.281693,4.407914,6.719347,17.196428,NODODGE
0.360772,2.904307,7.448204,-3.313499,0.396845,0.214844,3.958186,0.305794,1.163067,4.062977,6.718379,17.244929,NODODGE
0.369828,2.838927,7.542899,-3.384277,0.402467,0.203234,4.032385,0.321662,1.379858,4.045736,6.473723,16.868805,NODODGE
0.375141,2.884279,7.529362,-3.390566,0.394909,0.203819,4.089258,0.337863,1.331304,4.031471,6.517368,16.942036,NODODGE
0.337557,2.85815,7.568714,-3.492713,0.396433,0.21472,4.334458,0.375712,1.375539,3.923483,6.439737,16.301255,NODODGE
0.336211,3.011813,7.507249,-3.356821,0.39926,0.217829,4.327205,-0.008259,1.202088,3.924726,6.200114,16.566136,NODODGE
0.270106,3.041857,7.387049,-3.37294,0.397414,0.223412,4.671423,-0.05254,1.094917,3.616359,6.277691,16.530728,NODODGE
0.264202,3.047876,7.446574,-3.369634,0.391996,0.20516,4.709904,-0.031262,1.310188,3.603222,6.253995,16.057473,NODODGE
0.249681,2.997078,7.48589,-3.358264,0.379986,0.204802,4.802387,-0.133183,1.240914,3.571355,6.411216,16.311676,NODODGE
0.246512,2.943716,7.630986,-3.356675,-0.003642,0.207644,4.825604,-0.176138,0.836929,3.563844,6.446625,14.462406,NODODGE
0.334342,2.99909,7.590263,-3.330245,0.003589,0.207988,2.199919,-0.13002,0.910955,2.803416,6.124094,14.178966,NODODGE
0.31295,2.951323,7.629417,-3.213282,-0.020391,0.207619,2.295369,-0.203573,0.848092,2.767621,6.225272,14.406225,NODODGE
0.255147,2.980424,7.605283,-3.188573,0.001923,0.20798,1.657727,-0.201552,0.843652,2.418959,5.997901,14.374663,NODODGE
0.240925,2.920264,7.650158,-3.180813,-0.006463,0.207573,1.738064,-0.267852,0.772345,2.382151,6.190101,14.656129,NODODGE
0.237746,2.862074,7.645335,-3.174346,-0.00323,0.207833,1.74182,-0.240838,0.754793,2.37907,5.925192,14.688658,NODODGE
0.197523,2.867918,7.627157,-3.184501,-0.003484,0.208162,1.651289,-0.255935,0.736966,2.3732,5.948127,14.694014,NODODGE
0.250227,2.866764,7.596039,-2.929539,-0.003368,0.208662,1.058685,-0.25561,0.725079,2.072996,5.947463,14.667125,NODODGE
0.252014,2.913212,7.530021,-2.955367,-0.00443,0.201559,1.069849,-0.127363,0.647331,2.071086,6.333903,15.506958,NODODGE
0.274893,2.96147,7.49118,-2.968819,0.00386,0.202495,1.252803,-0.082452,0.589311,1.978731,6.044524,15.568526,NODODGE
0.242071,2.96354,7.498465,-2.982632,0.003761,0.202401,1.241858,-0.088186,0.586142,1.958536,6.051245,15.587971,NODODGE
0.241451,3.025699,7.427976,-2.982476,0.011333,0.202926,1.246552,-0.035136,0.64302,1.956338,5.826433,14.925759,NODODGE
0.247455,3.055103,7.455441,-2.990611,0.025182,0.202542,1.310849,0.033344,0.638619,1.942335,5.65747,14.988086,NODODGE
0.256736,3.051449,7.499742,-3.661691,0.02771,0.20215,1.387977,0.021773,0.576225,1.928633,5.671031,15.290542,NODODGE
0.331559,2.996786,7.52846,-3.655846,0.017049,0.201696,0.29611,-0.046993,0.586697,1.718928,5.835965,15.323424,NODODGE
0.305566,2.970659,7.564079,-3.69408,0.020169,0.201342,0.352704,-0.034192,0.545407,1.6829,5.825867,15.514219,NODODGE
0.314324,2.96791,7.535167,-3.705476,0.020445,0.201613,0.426065,-0.032654,0.58364,1.660078,5.824808,15.346167,NODODGE
0.274815,2.96435,7.529305,-3.715899,0.02098,0.201682,0.383187,-0.034915,0.587656,1.65691,5.827542,15.325605,NODODGE
0.261208,2.95828,7.594873,-3.689536,0.048606,0.200614,0.43682,-0.053899,0.601011,1.637079,5.857007,15.449227,NODODGE
0.242894,2.966536,7.5198,-3.719852,0.048315,0.192434,0.448361,-0.081863,0.454605,1.628491,5.896808,16.259234,NODODGE
0.234564,3.028996,7.448327,-3.778921,0.056468,0.193852,0.411694,-0.037909,0.413732,1.635541,5.701048,16.192394,NODODGE
0.218287,3.038998,7.443893,-3.76921,0.056047,0.193918,0.50155,-0.070502,0.412901,1.592701,5.73876,16.185399,NODODGE
0.226636,3.053307,7.446568,-3.632462,0.055253,0.193349,0.549518,-0.105757,0.421136,1.583272,5.775179,16.156908,NODODGE
0.209293,3.030762,7.474064,-3.619563,0.057642,0.193059,0.648565,-0.092119,0.395975,1.540178,5.764672,16.288613,NODODGE
0.219539,2.974581,7.535167,-3.5248,0.063129,0.190831,0.715732,-0.016969,0.51168,1.527608,5.622208,16.110696,NODODGE
0.243279,3.030701,7.481869,-3.500496,0.085212,0.19166,0.879155,0.014051,0.502338,1.484985,5.543587,16.009331,NODODGE
0.230878,2.980599,7.570594,-3.494883,0.070378,0.190175,0.972977,-0.050058,0.514644,1.450579,5.675504,16.257468,NODODGE
0.240605,2.995298,7.57227,-3.444611,-0.044205,0.190165,1.033192,-0.005608,0.512536,1.44187,5.611054,16.276513,NODODGE
0.222768,2.995505,7.571359,-3.400306,-0.044211,0.190298,1.137376,-0.006272,0.509478,1.410779,5.612299,16.285635,NODODGE
0.262946,2.960678,7.646658,-3.458702,-0.057957,0.188217,-0.130824,-0.003035,0.604539,1.214656,5.871516,16.207709,NODODGE
0.268774,2.930275,7.674295,-3.53191,-0.041876,0.187861,-0.097564,-0.046964,0.600891,1.206752,5.926531,16.27759,NODODGE
0.277881,2.950648,7.647992,-3.487981,-0.047711,0.188361,-0.072706,-0.017799,0.569276,1.201616,5.893098,16.293208,NODODGE
0.306862,2.960698,7.592163,-3.468426,-0.074597,0.188853,-0.062831,-0.006115,0.631148,1.138483,5.81702,15.910703,NODODGE
0.283416,2.96115,7.674178,-3.381361,-0.074605,0.194309,0.00533,-0.005491,0.044285,1.09174,5.821061,14.424679,NODODGE
0.265058,2.964317,7.663209,-3.333858,-0.07596,0.194501,0.097181,0.002663,0.03442,1.060796,5.811938,14.426782,NODODGE
0.244313,2.950344,7.680141,-2.963307,-0.074962,0.194304,0.19139,0.028293,0.026008,1.026882,5.787971,14.482604,NODODGE
0.224159,2.988233,7.6328,-2.98374,-0.085221,0.194868,0.180221,0.041803,0.046818,1.029471,5.76725,14.310102,NODODGE
0.218037,2.945581,7.686306,-0.97554,-0.095321,0.194411,0.187824,-0.042107,0.000567,1.028358,5.973768,14.685917,NODODGE
0.223675,2.979208,7.59665,-0.998652,-0.098392,0.196842,0.16355,-0.084058,-0.070089,1.032321,6.024666,14.702825,NODODGE
0.19954,2.971121,7.527731,-1.029125,-0.09788,0.201762,0.247379,-0.068549,-0.195841,1.002897,6.00805,15.047405,NODODGE
0.202728,2.99915,7.381591,-1.02987,-0.09871,0.198955,0.255839,-0.129939,0.389904,1.014968,6.177412,16.906711,NODODGE
0.222342,2.994589,7.220509,-1.007879,-0.098445,0.196462,0.332033,-0.120305,0.931591,0.996075,6.166752,19.115446,NODODGE
0.239481,3.090367,7.098471,-1.012382,-0.101609,0.193111,0.452392,0.661363,1.074695,1.061859,6.989378,21.103242,NODODGE
0.179748,3.102963,6.876583,-1.02003,-0.102121,0.191209,1.904548,0.611752,2.599331,1.21424,7.037857,25.368736,NODODGE
0.208991,3.092794,6.830829,-1.005852,-0.142882,0.192198,1.919114,0.576796,2.560373,1.218966,7.099547,25.338786,NODODGE
0.196526,3.12806,6.594326,-0.848144,-0.146308,0.190504,1.992206,0.525898,2.610219,1.206856,7.13878,28.338515,NODODGE
0.275373,2.9615,6.59007,-0.84246,-0.148993,0.206242,3.947039,4.203975,2.589619,1.375136,9.074687,28.39036,NODODGE
0.243654,2.939638,6.563123,-0.855654,-0.146848,0.206785,4.037563,4.212166,2.57235,1.370405,9.055977,28.357904,NODODGE
0.243445,2.929095,6.567895,-0.855594,-0.146153,0.206723,4.043053,4.235755,2.569443,1.369712,9.034727,28.379152,NODODGE
0.213257,2.88214,6.587084,-0.888529,-0.141454,0.233878,3.638123,4.335407,2.662524,1.454802,8.936844,28.142104,NODODGE
0.237279,2.784357,6.535862,-0.896582,-0.147553,0.236573,3.237831,3.994743,2.546384,1.545962,10.05069,28.297877,NODODGE
0.215558,2.789183,6.544244,-0.885944,-0.147719,0.236275,2.967147,3.968127,2.563763,1.634658,10.076,28.277172,NODODGE
0.201917,2.842179,6.490226,-0.921241,-0.135362,0.236741,2.890604,4.184874,2.668673,1.648143,9.951538,27.777758,NODODGE
0.237653,2.755383,6.467725,-0.909424,-0.139982,0.236975,3.058168,3.697509,2.701942,1.602622,10.40318,27.623441,NODODGE
0.209346,2.782576,6.41046,-0.925129,-0.140832,0.239361,3.171035,3.548756,2.602757,1.589769,10.57064,27.711923,NODODGE
0.218611,2.758004,6.474046,-0.939161,-0.138563,0.237574,3.062482,3.567561,2.658534,1.603273,10.533804,27.752723,NODODGE
0.225725,2.783236,6.460172,-0.874585,-0.150131,0.237713,3.064129,3.64662,2.680723,1.601918,10.491585,27.652644,NODODGE
0.233565,2.801447,6.468815,-0.87881,-0.152478,0.23759,2.936754,3.660228,2.676773,1.620734,10.496672,27.686634,NODODGE
0.212009,2.770225,6.531654,-0.853247,-0.349936,0.237114,3.253071,3.530296,2.539953,1.568772,10.57717,28.372821,NODODGE
0.233836,2.75187,6.611857,-0.822742,-0.349079,0.226418,3.089726,3.595935,2.727227,1.589351,10.504543,28.094807,NODODGE
0.210473,2.722305,6.643191,-0.846568,-0.344349,0.226107,3.24063,3.577113,2.679454,1.570587,10.494554,28.318365,NODODGE
0.214052,2.710773,6.635306,-0.857917,-0.342925,0.226267,3.214836,3.570736,2.673139,1.573314,10.490201,28.312243,NODODGE
0.19467,2.650091,6.688823,-0.907799,-0.351073,0.225823,3.388712,3.339962,2.568803,1.552262,10.656239,28.81317,NODODGE
0.211798,2.624407,6.75202,-0.859156,-0.334417,0.217326,3.260738,3.264988,2.755175,1.566595,10.700387,28.488065,NODODGE
0.212389,2.616583,6.755518,-0.859361,-0.333935,0.21728,3.249052,3.28374,2.753429,1.56837,10.677857,28.502267,NODODGE
0.224931,2.600274,6.756706,2.053212,-0.332894,0.217266,3.157606,3.323164,2.752357,1.578633,10.630642,28.508391,NODODGE
0.213226,2.552998,6.831632,2.069259,-0.365783,0.216727,3.309616,3.225607,2.594233,1.559328,10.682163,29.351235,NODODGE
0.206428,2.59122,6.791241,1.998255,-0.371696,0.218683,3.309984,3.206984,2.497483,1.560279,10.729147,29.501279,NODODGE
0.19636,2.543776,6.839234,2.009302,-0.403102,0.218268,3.455444,3.111831,2.41687,1.542423,10.780764,29.909225,NODODGE
0.160647,2.541647,6.801249,1.994833,-0.403025,0.218757,3.164281,3.121954,2.437768,1.616536,10.769067,29.740426,NODODGE
0.150362,2.516333,6.829467,2.024824,-0.40081,0.218441,3.045001,3.162384,2.411767,1.63596,10.713825,29.896806,NODODGE
0.168286,2.523053,6.853923,2.131493,-0.405184,0.218146,3.244302,3.187034,2.395767,1.601334,10.697052,30.012435,NODODGE
0.158203,2.503325,6.893868,2.142982,-0.403199,0.217783,3.386816,3.207048,2.337684,1.582989,10.665565,30.319493,NODODGE
0.162122,2.511013,6.911125,3.246624,-0.404268,0.217496,3.404545,3.2096,2.343592,1.580243,10.668711,30.351171,NODODGE
0.176342,2.473639,6.885939,3.240886,-0.41635,0.217686,3.141629,3.035265,2.391481,1.625007,10.809207,30.112478,NODODGE
0.200328,2.451139,6.972872,3.260041,-0.415336,0.176657,3.041043,3.128287,2.611615,1.636785,10.701028,29.700557,NODODGE
0.191778,2.463508,6.970673,3.196921,-0.429979,0.176674,2.998445,3.220915,2.615949,1.643929,10.611945,29.680742,NODODGE
0.199204,2.475265,6.989457,3.264594,-0.430858,0.176362,3.030319,3.196452,2.623844,1.638479,10.641273,29.712467,NODODGE
0.1968,2.493917,6.906605,3.284492,-0.441634,0.177436,3.038864,3.249548,2.687271,1.637655,10.608417,29.249844,NODODGE
0.2117,2.454495,6.99356,3.311917,-0.440124,0.160452,3.090491,3.450659,2.908417,1.628249,10.369372,28.889944,NODODGE
0.222536,2.498706,7.024422,3.40007,-0.430199,0.159921,3.049622,3.673241,2.92384,1.632539,10.206874,28.938125,NODODGE
0.223924,2.483914,7.074358,3.39755,-0.42835,0.159056,3.037784,3.676805,2.943134,1.634002,10.193952,29.033673,NODODGE
0.23952,2.51714,7.029179,3.424152,-0.412868,0.160172,3.1088,3.849695,2.880559,1.622049,10.078701,29.060964,NODODGE
0.255323,2.465613,7.171133,3.44959,-0.421112,0.165846,3.166625,3.582796,3.215534,1.612375,10.273245,28.469028,NODODGE
0.264407,2.442353,7.158903,3.493735,-0.420017,0.166129,3.193878,3.689955,3.194882,1.60803,10.165172,28.482763,NODODGE
0.274995,2.4549,7.15419,3.475281,-0.421344,0.166185,3.087983,3.678172,3.19756,1.622027,10.182663,28.463527,NODODGE
0.301756,2.447857,7.131997,3.490345,-0.420882,0.166404,3.132699,3.698761,3.226983,1.612797,10.161745,28.329597,NODODGE
0.321013,2.459802,7.124921,3.456196,-0.427663,0.166491,2.909757,3.74124,3.230369,1.648188,10.137651,28.302481,NODODGE
0.337943,2.480409,7.125441,3.50119,-0.431153,0.166484,2.847417,3.750952,3.230147,1.65687,10.144705,28.304405,NODODGE
0.332011,2.497148,7.061999,3.43336,-0.432418,0.168786,2.822718,3.712199,3.104688,1.660611,10.186755,28.427509,NODODGE
0.350357,2.47581,7.085626,3.526614,-0.455459,0.168643,2.712238,3.550836,3.037516,1.677725,10.313799,28.7048,NODODGE
0.345684,2.515203,7.042194,3.536551,-0.468225,0.169288,2.652708,3.574032,3.039738,1.68785,10.325238,28.579649,NODODGE
0.341374,2.500803,7.145393,3.669277,-0.466066,0.165386,2.618453,3.56677,3.1432,1.693287,10.320194,28.619523,NODODGE
0.342175,2.518143,7.122153,3.523307,-0.469803,0.165671,2.622851,3.59173,3.155448,1.692597,10.313626,28.52711,NODODGE
0.356783,2.498519,7.153179,3.550769,-0.468842,0.164652,2.67862,3.673399,3.229467,1.683443,10.229737,28.439048,NODODGE
0.354161,2.536941,7.205773,3.622621,-0.470683,0.159274,2.658488,3.501631,3.427255,1.686554,10.419047,28.110368,NODODGE
0.351712,2.448225,7.260478,3.652848,-0.461438,0.156267,2.637612,3.801362,3.600015,1.689833,9.896099,27.870957,NODODGE
0.354343,2.408168,7.384037,3.644016,-0.457609,0.150667,2.667279,3.899827,3.715026,1.684972,9.784738,27.980451,NODODGE
0.339455,2.435248,7.352509,3.610626,-0.462331,0.152145,2.66645,3.90504,3.602645,1.685509,9.802755,28.138857,NODODGE
0.342849,2.460041,7.335622,3.604878,-0.445809,0.152267,2.645417,4.081152,3.645622,1.688565,9.689686,27.987239,NODODGE
0.316496,2.506612,7.312867,3.589673,-0.061905,0.152696,2.543543,4.160105,3.617925,1.709029,9.67266,27.985287,NODODGE
0.301949,2.471671,7.360832,3.554987,-0.081098,0.152311,2.438922,3.985679,3.514193,1.727846,9.770023,28.380747,NODODGE
0.300602,2.504267,7.284632,3.24265,-0.055862,0.153582,2.434491,4.143886,3.506486,1.728626,9.683113,28.179413,NODODGE
0.295722,2.472904,7.313797,3.123918,-0.077804,0.153168,2.426309,3.857229,3.509196,1.730226,9.905081,28.25112,NODODGE
0.287184,2.55645,7.219161,2.832173,-0.070214,0.155244,2.440877,3.953418,3.469861,1.728507,9.90905,28.064156,NODODGE
0.30125,2.529801,7.231079,2.819401,-0.097957,0.154687,2.28963,3.806169,3.512138,1.756045,9.997365,28.002488,NODODGE
0.320969,2.508055,7.23527,2.865118,-0.096499,0.154596,2.483733,3.867082,3.519014,1.714359,9.931747,27.998745,NODODGE
0.335211,2.51548,7.259524,2.618899,-0.097124,0.154176,2.405923,3.856105,3.538426,1.726547,9.946058,28.020734,NODODGE
0.34893,2.445318,7.367751,2.680411,-0.093875,0.160228,2.376189,4.212079,3.996249,1.730854,9.47233,27.159911,NODODGE
0.345907,2.536622,7.213971,2.686141,-0.097205,0.157194,2.34077,3.858969,3.608375,1.737509,10.294295,30.327445,NODODGE
0.398046,2.444614,7.183253,2.697835,-0.101554,0.157742,2.24063,3.430702,3.581946,1.859373,10.74377,30.299782,NODODGE
0.387273,2.480643,7.07856,2.703999,-0.102609,0.151259,2.359339,3.227622,3.193114,1.836851,11.00951,31.098513,NODODGE
0.372384,2.527434,7.017823,2.715633,-0.107034,0.152841,2.181033,3.125958,3.115644,1.889013,11.151477,31.116515,NODODGE
0.413289,2.535092,6.920626,3.399773,-0.111153,0.155058,1.957555,3.151473,3.088264,2.024354,11.134229,30.872427,NODODGE
0.393455,2.504502,6.948877,3.411043,-0.105184,0.154818,2.162747,2.933948,3.0388,1.974151,11.458791,31.100405,NODODGE
0.411313,2.526452,6.917123,3.451645,-0.108075,0.155119,2.116056,2.932805,3.083797,1.981203,11.478779,30.878579,NODODGE
0.468301,2.497386,6.849941,3.472033,-0.02496,0.158425,2.197072,2.852405,2.945863,2.196211,11.534145,31.049784,NODODGE
0.46138,2.480665,6.750934,3.473841,-0.015526,0.146502,2.13303,2.807227,2.669177,2.230499,11.56512,31.604885,NODODGE
0.454525,2.503929,6.686847,3.414916,-0.05088,0.147517,2.10962,2.876946,2.683099,2.237306,11.514635,31.365302,NODODGE
0.456875,2.430038,6.770172,3.387208,-0.05876,0.155494,2.123174,2.767009,2.983735,2.233651,11.574324,30.675234,NODODGE
0.4381,2.477597,6.825331,3.399927,-0.059876,0.154219,1.951232,2.55236,3.030649,2.308864,12.006058,30.712396,NODODGE
0.446406,2.465515,6.832609,3.392416,-0.059343,0.154114,1.896678,2.592633,3.029874,2.320415,11.949316,30.735042,NODODGE
0.433508,2.407382,6.883183,3.260659,-0.073963,0.151137,1.811661,2.522077,3.16578,2.346575,11.98709,30.528405,NODODGE
0.416524,2.426011,6.807702,3.234493,-0.076129,0.152978,1.739845,2.511712,3.113399,2.370366,12.011937,30.438945,NODODGE
0.436977,2.378326,6.848419,3.155397,-0.086043,0.15264,1.620569,2.268322,3.034053,2.399926,12.333456,30.794803,NODODGE
0.439685,2.395734,6.810626,3.149009,-0.08654,0.155897,1.613474,2.194656,2.910785,2.401166,12.460002,31.018828,NODODGE
0.423537,2.408255,6.725186,3.122896,-0.051829,0.15723,1.597853,2.252088,2.952731,2.409274,12.394771,30.620634,NODODGE
0.437769,2.430541,6.681308,3.092912,-0.055626,0.157602,1.528377,2.257184,3.038513,2.425371,12.405912,30.232278,NODODGE
0.432241,2.370599,6.718608,3.015011,-2.144961,0.155301,1.512103,2.271443,3.146942,2.431052,12.33426,30.061809,NODODGE
0.442465,2.385851,6.745082,3.087456,-2.151717,0.155121,1.510607,2.361187,3.078277,2.429179,12.209066,30.353481,NODODGE
0.446923,2.418411,6.6852,3.205172,-2.167957,0.156472,1.518405,2.396064,3.039264,2.426153,12.192982,30.282744,NODODGE
0.459746,2.374286,6.774051,3.1887,-2.179035,0.155489,1.451571,2.265759,2.919014,2.442665,12.32276,30.958544,NODODGE
0.477712,2.42424,6.74139,3.177685,-2.142297,0.156291,1.322765,2.312882,2.880296,2.482323,12.303539,30.96981,NODODGE
0.490111,2.384574,6.804607,3.093955,-2.140741,0.153775,1.294154,2.4586,2.987034,2.488478,12.061518,30.861643,NODODGE
0.499447,2.41806,6.806918,3.050412,-2.144656,0.15373,1.278289,2.425491,2.988909,2.491548,12.127022,30.863208,NODODGE
0.510886,2.417974,6.797751,2.683644,-2.144648,0.153828,1.265042,2.425538,2.999125,2.493707,12.126904,30.809696,NODODGE
0.5305,2.422483,6.799384,2.704485,-2.144842,0.153796,1.303109,2.410714,3.000397,2.478766,12.148748,30.810937,NODODGE
0.552218,2.426143,6.744701,0.684676,-2.1468,0.154271,1.222971,2.432982,3.1037,2.502876,12.120624,30.335313,NODODGE
0.533956,2.400362,6.806189,0.66267,-2.145102,0.152094,1.162368,2.490025,3.203386,2.525215,12.032569,30.256343,NODODGE
0.548419,2.391533,6.883481,0.69768,-2.144192,0.147068,1.176764,2.496164,3.373038,2.519085,12.019185,30.047279,NODODGE
0.519224,2.338762,7.073154,0.678606,-2.140787,0.149474,1.225901,2.652624,3.887138,2.504873,11.766113,28.650688,NODODGE
0.515181,2.370882,7.099038,0.696688,-2.141933,0.148781,1.227602,2.517055,3.932692,2.504897,11.972261,27.953525,NODODGE
0.496112,2.232561,7.290059,0.702593,-2.148477,0.151035,1.379224,2.465364,4.565134,2.446007,11.171651,26.159611,NODODGE
0.547702,2.208964,7.518088,0.714003,-2.147197,0.152859,1.274472,2.537934,3.929153,2.239417,11.065298,21.725621,NODODGE
0.533634,2.228287,7.562038,0.738569,-2.116417,0.151891,1.340757,2.619579,4.009545,2.225421,11.000273,21.685442,NODODGE
0.514717,2.211919,7.752163,0.567749,-2.115621,0.154081,1.217707,2.676987,3.118925,2.279292,10.921377,18.0205,NODODGE
0.441896,2.367604,7.804866,0.560954,-2.112508,0.127213,0.847848,1.207924,3.439926,2.115199,9.178316,17.510051,NODODGE
0.465891,2.378483,7.838026,0.577657,-2.113924,0.12659,0.908869,1.203661,3.493979,2.090635,9.188251,17.487409,NODODGE
0.449587,2.381549,7.817416,0.614243,-2.114166,0.12692,0.9832,1.198511,3.475181,2.071007,9.195548,17.481169,NODODGE
0.493697,2.383264,7.834205,0.623744,-2.114779,0.123112,1.048189,1.201562,3.596179,1.987027,9.193098,17.292437,NODODGE
0.47479,2.493645,7.910547,0.627789,-2.110489,0.120091,1.192726,0.693178,3.847583,1.9154,8.164245,17.051807,NODODGE
0.520712,2.455597,7.881884,0.637104,-2.10677,0.121832,1.229137,0.764321,3.669657,1.814968,8.068388,17.25986,NODODGE
0.532485,2.400937,7.908181,0.694079,-2.117692,0.121548,1.306847,0.69806,3.629047,1.793548,8.163169,17.356155,NODODGE
